Concept	Feature	BR_Label
thermometer	has_numbers	visual-form_and_surface
thermometer	is_long	visual-form_and_surface
thermometer	is_measured_in_degrees_Celsius	function
thermometer	is_measured_in_degrees_Fahrenheit	function
thermometer	is_placed_under_tongues	function
thermometer	is_round	visual-form_and_surface
thermometer	made_of_glass	visual-form_and_surface
thermometer	used_for_fevers	function
thermometer	used_for_measuring_temperatures	function
thermometer	used_for_measuring_weather	function
thermometer	used_when_people_are_ill	encyclopaedic
thimble	found_in_sewing_kits	encyclopaedic
thimble	has_dimples	visual-form_and_surface
thimble	is_silver	visual-colour
thimble	is_small	visual-form_and_surface
thimble	made_of_metal	visual-form_and_surface
thimble	made_of_plastic	visual-form_and_surface
thimble	used_for_sewing	function
thimble	used_with_needles	encyclopaedic
thimble	worn_for_protection	function
thimble	worn_on_fingers	function
thimble	worn_on_thumbs	function
tie	clothing	taxonomic
tie	different_colours	visual-colour
tie	eg_-_bow	taxonomic
tie	has_a_knot	visual-form_and_surface
tie	has_patterns	visual-form_and_surface
tie	is_businesslike	encyclopaedic
tie	is_formal	encyclopaedic
tie	is_long	visual-form_and_surface
tie	is_thin	visual-form_and_surface
tie	made_of_material	visual-form_and_surface
tie	made_of_silk	visual-form_and_surface
tie	worn_around_neck	function
tie	worn_by_men	function
tie	worn_with_suits	encyclopaedic
tiger	a_carnivore	taxonomic
tiger	a_cat	taxonomic
tiger	a_feline	taxonomic
tiger	a_predator	taxonomic
tiger	an_animal	taxonomic
tiger	beh_-_roars	sound
tiger	has_claws	visual-form_and_surface
tiger	has_fur	visual-form_and_surface
tiger	has_large_teeth	visual-form_and_surface
tiger	has_sharp_teeth	visual-form_and_surface
tiger	has_stripes	visual-form_and_surface
tiger	has_teeth	visual-form_and_surface
tiger	has_whiskers	visual-form_and_surface
tiger	is_black	visual-colour
tiger	is_dangerous	encyclopaedic
tiger	is_ferocious	encyclopaedic
tiger	is_large	visual-form_and_surface
tiger	is_orange	visual-colour
tiger	lives_in_Africa	encyclopaedic
tiger	lives_in_India	encyclopaedic
tiger	lives_in_jungles	encyclopaedic
tiger	lives_in_wilderness	encyclopaedic
tiger	lives_in_zoos	encyclopaedic
tiger	used_in_circuses	function
toad	a_frog	taxonomic
toad	a_relative_of_frogs	taxonomic
toad	an_amphibian	taxonomic
toad	an_animal	taxonomic
toad	beh_-_croaks	sound
toad	beh_-_eats	visual-motion
toad	beh_-_eats_flies	visual-motion
toad	beh_-_eats_insects	visual-motion
toad	beh_-_hops	visual-motion
toad	beh_-_jumps	visual-motion
toad	beh_-_swims	visual-motion
toad	has_a_long_tongue	visual-form_and_surface
toad	has_a_tongue	visual-form_and_surface
toad	has_legs	visual-form_and_surface
toad	has_warts	visual-form_and_surface
toad	is_brown	visual-colour
toad	is_green	visual-colour
toad	is_slimy	tactile
toad	is_small	visual-form_and_surface
toad	is_ugly	encyclopaedic
toad	lives_in_ponds	encyclopaedic
toad	lives_in_water	encyclopaedic
toad	lives_on_lily_pads	encyclopaedic
toaster	an_appliance	taxonomic
toaster	found_in_kitchens	encyclopaedic
toaster	has_a_plug	visual-form_and_surface
toaster	has_elements	visual-form_and_surface
toaster	inbeh_-_gets_hot	encyclopaedic
toaster	inbeh_-_pops_up	visual-motion
toaster	is_electrical	visual-form_and_surface
toaster	is_hot	tactile
toaster	made_of_metal	visual-form_and_surface
toaster	used_for_breakfast	encyclopaedic
toaster	used_for_browning_bread	function
toaster	used_for_burning_bread	function
toaster	used_for_cooking	function
toaster	used_for_cooking_bread	function
toilet	found_in_bathrooms	encyclopaedic
toilet	has_a_seat	visual-form_and_surface
toilet	inbeh_-_holds_water	encyclopaedic
toilet	is_white	visual-colour
toilet	made_of_ceramic	visual-form_and_surface
toilet	made_of_porcelain	visual-form_and_surface
toilet	used_by_flushing	function
toilet	used_for_bodily_functions	function
tomahawk	a_tool	taxonomic
tomahawk	a_weapon	taxonomic
tomahawk	an_axe	taxonomic
tomahawk	has_a_blade	visual-form_and_surface
tomahawk	has_a_handle	visual-form_and_surface
tomahawk	has_a_stone_blade	visual-form_and_surface
tomahawk	has_a_wooden_handle	visual-form_and_surface
tomahawk	is_adorned_with_feathers	visual-form_and_surface
tomahawk	is_sharp	tactile
tomahawk	made_of_wood	visual-form_and_surface
tomahawk	used_by_Indians	function
tomahawk	used_by_throwing	function
tomahawk	used_for_scalping	function
tomahawk	used_for_war	function
tomato	a_fruit	taxonomic
tomato	a_vegetable	taxonomic
tomato	eaten_as_sauces	function
tomato	eaten_in_salads	function
tomato	grows_in_gardens	encyclopaedic
tomato	grows_on_plants	encyclopaedic
tomato	grows_on_vines	encyclopaedic
tomato	has_seeds	visual-form_and_surface
tomato	is_edible	function
tomato	is_green	visual-colour
tomato	is_juicy	tactile
tomato	is_red	visual-colour
tomato	is_round	visual-form_and_surface
tongs	a_utensil	taxonomic
tongs	found_in_kitchens	encyclopaedic
tongs	is_hand_held	function
tongs	is_long	visual-form_and_surface
tongs	made_of_metal	visual-form_and_surface
tongs	made_of_plastic	visual-form_and_surface
tongs	used_for_picking_up_food	function
tongs	used_for_picking_up_items	function
tortoise	a_reptile	taxonomic
tortoise	a_turtle	taxonomic
tortoise	an_animal	taxonomic
tortoise	beh_-_lays_eggs	encyclopaedic
tortoise	beh_-_swims	visual-motion
tortoise	has_4_legs	visual-form_and_surface
tortoise	has_a_hard_shell	tactile
tortoise	has_a_retractable_head	visual-form_and_surface
tortoise	has_a_shell	visual-form_and_surface
tortoise	is_green	visual-colour
tortoise	is_large	visual-form_and_surface
tortoise	is_long_lived	encyclopaedic
tortoise	is_slow	visual-motion
tortoise	lives_in_water	encyclopaedic
toy	bought/sold_in_stores	encyclopaedic
toy	eg_-_dolls	taxonomic
toy	is_fun	encyclopaedic
toy	used_as_presents	function
toy	used_by_children	function
toy	used_for_amusement	function
toy	used_for_playing	function
toy	used_for_stimulating_imagination	function
tractor	a_machine	taxonomic
tractor	has_a_seat	visual-form_and_surface
tractor	has_large_wheels	visual-form_and_surface
tractor	has_wheels	visual-form_and_surface
tractor	is_large	visual-form_and_surface
tractor	is_loud	sound
tractor	is_red	visual-colour
tractor	is_slow	visual-motion
tractor	is_yellow	visual-colour
tractor	made_of_metal	visual-form_and_surface
tractor	requires_gasoline	encyclopaedic
tractor	used_for_ploughing	function
tractor	used_on_farms	encyclopaedic
trailer	found_at_trailer_parks	encyclopaedic
trailer	has_a_hitch	visual-form_and_surface
trailer	has_a_kitchen	visual-form_and_surface
trailer	has_wheels	visual-form_and_surface
trailer	is_large	visual-form_and_surface
trailer	is_mobile	encyclopaedic
trailer	used_as_a_house	function
trailer	used_by_pulling_behind_cars	function
trailer	used_for_camping	function
trailer	used_for_carrying_things	function
trailer	used_for_holding_things	function
trailer	used_for_trucking	function
train	has_a_caboose	visual-form_and_surface
train	has_an_engine	visual-form_and_surface
train	has_many_cars	visual-form_and_surface
train	has_wheels	visual-form_and_surface
train	is_fast	visual-motion
train	is_loud	sound
train	made_of_metal	visual-form_and_surface
train	requires_a_conductor	encyclopaedic
train	requires_coal	encyclopaedic
train	requires_engineers	encyclopaedic
train	used_for_freight	function
train	used_for_passengers	function
train	used_for_transportation	function
train	used_for_travel	function
train	used_on_rail_tracks	encyclopaedic
tray	found_in_cafeterias	encyclopaedic
tray	is_flat	visual-form_and_surface
tray	is_rectangular	visual-form_and_surface
tray	is_round	visual-form_and_surface
tray	is_square	visual-form_and_surface
tray	made_of_metal	visual-form_and_surface
tray	made_of_plastic	visual-form_and_surface
tray	used_by_waitresses	function
tray	used_for_carrying_drinks	function
tray	used_for_carrying_things	function
tray	used_for_food	function
tray	used_for_holding_things	function
tricycle	a_bike	taxonomic
tricycle	a_vehicle	taxonomic
tricycle	has_3_wheels	visual-form_and_surface
tricycle	has_a_seat	visual-form_and_surface
tricycle	has_handle_bars	visual-form_and_surface
tricycle	has_pedals	visual-form_and_surface
tricycle	has_wheels	visual-form_and_surface
tricycle	is_fun	encyclopaedic
tricycle	is_red	visual-colour
tricycle	is_slow	visual-motion
tricycle	is_small	visual-form_and_surface
tricycle	made_of_metal	visual-form_and_surface
tricycle	used_by_children	function
tricycle	used_by_riding	function
tricycle	used_for_riding_on_sidewalks	function
tricycle	used_for_transportation	function
tricycle	used_in_summer	encyclopaedic
tripod	has_3_legs	visual-form_and_surface
tripod	is_adjustable	function
tripod	made_of_metal	visual-form_and_surface
tripod	used_by_photographers	function
tripod	used_for_holding_cameras	function
tripod	used_for_stability	function
trolley	has_wheels	visual-form_and_surface
trolley	is_large	visual-form_and_surface
trolley	is_small	visual-form_and_surface
trolley	made_of_metal	visual-form_and_surface
trolley	used_for_carrying_things	function
trolley	used_for_moving_things	function
trolley	used_for_transportation	function
trolley	used_on_tracks	encyclopaedic
trombone	a_musical_instrument	taxonomic
trombone	has_a_mouth-piece	visual-form_and_surface
trombone	has_a_slide_valve	visual-form_and_surface
trombone	inbeh_-_produces_music	sound
trombone	is_gold	visual-colour
trombone	is_large	visual-form_and_surface
trombone	is_long	visual-form_and_surface
trombone	is_loud	sound
trombone	made_of_brass	visual-form_and_surface
trombone	used_by_blowing_air_through	function
trombone	used_by_people	function
trombone	used_in_bands	function
trombone	used_in_orchestras	function
trousers	a_pants	taxonomic
trousers	clothing	taxonomic
trousers	different_colours	visual-colour
trousers	has_2_legs	visual-form_and_surface
trousers	has_buttons	visual-form_and_surface
trousers	has_cuffs	visual-form_and_surface
trousers	has_legs	visual-form_and_surface
trousers	has_pockets	visual-form_and_surface
trousers	has_zippers	visual-form_and_surface
trousers	is_comfortable	tactile
trousers	is_fashionable	encyclopaedic
trousers	made_of_material	visual-form_and_surface
trousers	made_of_wool	visual-form_and_surface
trousers	worn_by_men	function
trousers	worn_for_covering	function
trousers	worn_for_covering_legs	function
trousers	worn_for_warmth	function
trousers	worn_with_belts	encyclopaedic
trousers	worn_with_suspenders	encyclopaedic
trout	a_fish	taxonomic
trout	an_animal	taxonomic
trout	beh_-_lays_eggs	encyclopaedic
trout	beh_-_swims	visual-motion
trout	eaten_by_catching	function
trout	has_a_tail	visual-form_and_surface
trout	has_fins	visual-form_and_surface
trout	has_gills	visual-form_and_surface
trout	has_scales	visual-form_and_surface
trout	is_edible	function
trout	is_smelly	smell
trout	lives_in_lakes	encyclopaedic
trout	lives_in_water	encyclopaedic
trout	tastes_good	taste
truck	a_vehicle	taxonomic
truck	eg_-_dump	taxonomic
truck	has_>_4_wheels	visual-form_and_surface
truck	has_18_wheels	visual-form_and_surface
truck	has_4_wheels	visual-form_and_surface
truck	has_an_engine	visual-form_and_surface
truck	has_wheels	visual-form_and_surface
truck	is_heavy	tactile
truck	is_large	visual-form_and_surface
truck	requires_drivers	encyclopaedic
truck	requires_gasoline	encyclopaedic
truck	used_for_cargo	function
truck	used_for_transportation	function
trumpet	a_musical_instrument	taxonomic
trumpet	has_3_valves	visual-form_and_surface
trumpet	has_a_mouth-piece	visual-form_and_surface
trumpet	has_valves	visual-form_and_surface
trumpet	is_gold	visual-colour
trumpet	is_loud	sound
trumpet	is_shiny	visual-form_and_surface
trumpet	made_of_brass	visual-form_and_surface
trumpet	made_of_metal	visual-form_and_surface
trumpet	used_by_blowing_air_through	function
trumpet	used_for_music	function
trumpet	used_in_bands	function
trumpet	used_in_orchestras	function
tuba	a_musical_instrument	taxonomic
tuba	inbeh_-_produces_noise	sound
tuba	inbeh_-_produces_sound	sound
tuba	is_gold	visual-colour
tuba	is_heavy	tactile
tuba	is_large	visual-form_and_surface
tuba	is_loud	sound
tuba	made_of_brass	visual-form_and_surface
tuba	made_of_gold	visual-form_and_surface
tuba	made_of_metal	visual-form_and_surface
tuba	used_by_blowing_air_through	function
tuba	used_in_bands	function
tuba	used_in_orchestras	function
tuna	a_fish	taxonomic
tuna	beh_-_swims	visual-motion
tuna	comes_in_cans	encyclopaedic
tuna	eaten_in_sandwiches	function
tuna	has_fins	visual-form_and_surface
tuna	has_gills	visual-form_and_surface
tuna	hunted_by_people	function
tuna	is_caught_in_nets	function
tuna	is_edible	function
tuna	is_large	visual-form_and_surface
tuna	is_smelly	smell
tuna	lives_in_oceans	encyclopaedic
tuna	lives_in_water	encyclopaedic
tuna	tastes_good	taste
turkey	a_bird	taxonomic
turkey	a_poultry	taxonomic
turkey	an_animal	taxonomic
turkey	beh_-_cannot_fly	encyclopaedic
turkey	beh_-_eats	visual-motion
turkey	beh_-_gobbles	sound
turkey	eaten_as_meat	function
turkey	eaten_at_Christmas	encyclopaedic
turkey	eaten_at_Thanksgiving	encyclopaedic
turkey	eaten_by_stuffing	function
turkey	eaten_with_gravy	encyclopaedic
turkey	eaten_with_stuffing	encyclopaedic
turkey	has_feathers	visual-form_and_surface
turkey	has_wings	visual-form_and_surface
turkey	is_domestic	encyclopaedic
turkey	is_edible	function
turkey	is_large	visual-form_and_surface
turkey	lives_on_farms	encyclopaedic
turnip	a_vegetable	taxonomic
turnip	eaten_by_cooking	function
turnip	grows_in_gardens	encyclopaedic
turnip	grows_in_the_ground	encyclopaedic
turnip	is_crunchy	tactile
turnip	is_edible	function
turnip	is_round	visual-form_and_surface
turnip	is_white	visual-colour
turnip	tastes_bad	taste
turtle	a_pet	taxonomic
turtle	a_reptile	taxonomic
turtle	an_amphibian	taxonomic
turtle	an_animal	taxonomic
turtle	beh_-_lays_eggs	encyclopaedic
turtle	beh_-_swims	visual-motion
turtle	beh_-_walks_slowly	visual-motion
turtle	beh_-_will_snap_at_people	visual-motion
turtle	has_4_legs	visual-form_and_surface
turtle	has_a_head	visual-form_and_surface
turtle	has_a_shell	visual-form_and_surface
turtle	has_legs	visual-form_and_surface
turtle	is_green	visual-colour
turtle	is_hard	tactile
turtle	is_slow	visual-motion
turtle	is_small	visual-form_and_surface
turtle	lives_in_water	encyclopaedic
turtle	lives_on_land	encyclopaedic
typewriter	a_machine	taxonomic
typewriter	found_in_offices	encyclopaedic
typewriter	has_a_bell	visual-form_and_surface
typewriter	has_keys	visual-form_and_surface
typewriter	has_letters	visual-form_and_surface
typewriter	has_numbers	visual-form_and_surface
typewriter	inbeh_-_produces_noise	sound
typewriter	is_electronic	visual-form_and_surface
typewriter	is_heavy	tactile
typewriter	like_a_computer	encyclopaedic
typewriter	made_of_metal	visual-form_and_surface
typewriter	requires_ink	encyclopaedic
typewriter	requires_paper	encyclopaedic
typewriter	used_for_typing	function
typewriter	used_for_writing_letters	function
typewriter	used_long_ago	encyclopaedic
umbrella	different_colours	visual-colour
umbrella	has_a_handle	visual-form_and_surface
umbrella	is_large	visual-form_and_surface
umbrella	is_round	visual-form_and_surface
umbrella	is_waterproof	encyclopaedic
umbrella	made_of_metal	visual-form_and_surface
umbrella	made_of_nylon	visual-form_and_surface
umbrella	made_of_plastic	visual-form_and_surface
umbrella	used_for_keeping_dry	function
umbrella	used_for_protection	function
umbrella	used_for_the_rain	function
unicycle	a_bike	taxonomic
unicycle	has_1_wheel	visual-form_and_surface
unicycle	has_a_seat	visual-form_and_surface
unicycle	has_pedals	visual-form_and_surface
unicycle	requires_balance	encyclopaedic
unicycle	requires_skill	encyclopaedic
unicycle	used_by_clowns	function
unicycle	used_for_transportation	function
unicycle	used_in_circuses	function
urn	found_at_funerals	encyclopaedic
urn	is_decorative	encyclopaedic
urn	is_round	visual-form_and_surface
urn	made_of_metal	visual-form_and_surface
urn	symbol_of_death	encyclopaedic
urn	used_for_ashes	function
urn	used_for_holding_things	function
