Participant ID:,Sex:,Infant Birthdate:,Test Date:,Age (Months),Primary Caregiver:,Prim. Caregiver Education:,Secondary Caregiver: ,Sec. Caregiver Education: ,Income:,mom_ed,choo choo,meow,ouch,uh oh,bird,dog,duck,kitty,lion,mouse,car,stroller,ball,book,doll,bread,candy,cereal,cookie,juice,toast,hat,pants,shoe,sock,eye,head,leg,nose,tooth,chair,couch,kitchen,table,television,blanket,bottle,cup,dish,lamp,radio,spoon,flower,home,moon,outside,plant,rain,rock,water,babysitter,girl,grandma,mommy,bath,don't ,hi,night night,patty cake,please,wait,break,feed,finish,help,jump,kick,kiss,push,sing,smile,night,today,all gone,big,broken,dark,fast,hurt,pretty,soft,I,me,how,who,away,out,other,some,Total,Notes:
AE-218,F,2010-07-01,2011-10-31,16.01,Mother,College Degree,Father,College Degree,"Above $150,000",College Degree,1,1,0,0,2,2,2,1,1,1,2,1,2,2,1,2,0,1,0,1,0,2,1,2,2,2,2,1,2,1,1,0,0,1,0,1,2,1,0,0,0,1,1,1,1,2,0,0,1,2,0,0,2,2,2,1,2,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,
AE-219,M,2010-07-06,2011-10-31,15.85,Mother,College Degree,Father,College Degree,"$101,000-$120,000",College Degree,0,0,0,2,0,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,
AE-220,M,2010-07-19,2011-11-01,15.45,Mother,Graduate Degree,Father,Graduate Degree,N/A,Graduate Degree,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,58,
AE-221,F,2010-06-15,2011-11-01,16.57,Mother,Graduate Degree,Father,College Degree,"$61,000-$80,000",Graduate Degree,0,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,2,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,
AE-222,M,2009-10-22,2011-11-03,24.39,Father,Graduate Degree,Mother,Graduate Degree,"$81,000-$100,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,0,0,2,2,2,2,151,
AE-223,M,2010-04-15,2011-11-04,18.67,Grandmother/father,High School Diploma,Grandmother/father,College Degree,"Less than $25,000",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
AE-224,M,2010-06-11,2011-11-04,16.8,Mother,Graduate Degree,Father,College Degree,"$101,000-$120,000",Graduate Degree,1,2,0,2,1,2,2,0,2,0,0,0,2,2,0,2,0,0,0,0,0,2,2,2,2,2,2,0,2,2,1,0,0,0,0,1,2,2,1,2,0,2,1,0,2,1,0,0,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,
AE-225,F,2010-04-14,2011-11-07,18.81,Daycare,No high school,Mother,College Degree,"Above $150,000",College Degree,2,1,1,2,1,2,0,1,1,1,1,1,1,2,0,0,0,0,2,2,0,2,1,2,0,1,1,0,2,0,1,0,0,1,1,1,2,1,0,0,0,0,2,0,0,2,0,0,0,1,0,2,0,2,2,2,2,2,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,67,
AE-226,F,2010-04-05,2011-11-07,19.1,Mother,Graduate Degree,Father,Graduate Degree,"$41,000-$60,000",Graduate Degree,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,1,2,2,0,1,0,2,2,2,2,2,1,2,2,2,0,2,2,2,2,1,2,2,1,2,1,0,1,1,2,2,2,1,1,2,1,1,0,2,1,0,0,1,1,1,1,2,2,0,1,1,1,1,0,131,
AE-227,F,2009-11-01,2011-11-08,24.23,Mother,College Degree,Father,College Degree,"$121,000-$150,000",College Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,178,No contact sheet
AE-228,F,2010-03-24,2011-11-08,19.53,"Mother, Father",College Degree,"Mother, Father",College Degree,"$41,000-$60,000",College Degree,2,2,2,2,2,2,2,0,1,2,2,1,2,2,2,0,2,1,2,2,0,2,2,2,2,2,2,1,2,1,2,1,1,2,0,2,2,2,2,0,0,2,2,1,2,2,1,1,1,2,0,2,2,2,2,2,2,2,1,2,1,0,0,0,2,2,2,1,0,1,1,1,0,2,1,0,1,1,1,0,1,2,1,0,0,1,1,0,0,117,
AE-229,M,2010-06-26,2011-11-09,16.47,Mother,Graduate Degree,Nanny,High School Diploma,"$101,000-$120,000",Graduate Degree,2,0,1,2,1,2,2,1,1,0,1,1,2,2,0,0,1,1,2,1,1,0,1,2,1,0,1,0,2,0,1,1,1,0,0,0,2,1,1,0,0,1,0,1,1,1,0,0,0,2,1,0,0,2,1,1,2,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,
AE-230,F,2010-06-19,2011-11-10,16.73,Mother,Graduate Degree,Father,"Graduate Degree, Other: PhD","$61,000-$80,000",Graduate Degree,2,2,0,2,2,2,2,2,2,2,2,1,2,2,1,0,0,0,1,0,0,2,1,2,2,2,2,1,2,1,1,0,1,0,0,1,0,1,0,2,0,2,2,1,1,1,0,2,1,2,0,1,1,2,2,0,2,1,1,0,1,0,0,0,2,0,2,2,2,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,85,
AE-231,M,2010-08-04,2011-11-10,15.22,Mother,College Degree,Father,High School Diploma,"Less than $25,000",College Degree,2,0,2,0,1,0,2,1,0,1,2,1,2,2,0,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,2,1,0,2,1,1,2,2,0,1,1,2,2,1,2,1,1,2,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,90,
AE-232,F,2009-10-27,2011-11-11,24.49,Mother,Graduate Degree,Father,Graduate Degree,N/A,Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,175,
AE-233,M,2009-10-13,2011-11-11,24.95,Mother,Graduate Degree,Father,Graduate Degree,"$25,000-$40,000",Graduate Degree,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,165,
AE-234,F,2009-11-23,2011-11-17,23.8,Mother,Graduate Degree,Father,College Degree,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,166,
AE-235,M,2010-03-23,2011-11-14,19.76,Mother,High School Diploma,Father,High School Diploma,"$101,000-$120,000",High School Diploma,2,1,2,2,0,2,1,1,2,0,1,1,2,1,1,0,0,0,0,0,2,2,1,2,2,2,2,0,2,2,1,1,1,1,0,1,0,1,1,0,0,1,1,2,1,1,0,0,1,1,0,0,1,2,1,1,2,1,1,2,1,0,1,2,1,1,0,1,0,1,1,0,0,2,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,79,
AE-236,M,2010-08-06,2011-11-15,15.32,Mother,College Degree,Father,College Degree,"$25,000-$40,000",College Degree,2,1,2,1,1,2,2,1,1,1,2,1,1,2,0,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,0,0,2,1,2,1,2,1,0,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,,0,0,#VALUE!,
AE-237,M,2010-08-11,2011-11-16,15.19,Mother,Graduate Degree,Father,Graduate Degree,"$121,000-$150,000",Graduate Degree,1,0,0,2,1,1,1,0,0,0,1,1,2,2,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,2,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,
AE-238,F,2010-05-13,2011-11-17,18.18,Mother,Graduate Degree,Father,Graduate Degree,"$41,000-60,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,1,2,2,2,1,2,2,2,0,2,1,2,0,2,2,2,2,2,2,2,2,1,0,0,1,2,2,2,1,150,
AE-239,F,2010-08-03,2011-11-17,15.48,Mother,High School Diploma,Father,High School Diploma,,High School Diploma,1,0,1,1,0,1,0,1,0,0,0,0,2,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26,
AE-240,M,2010-07-09,2011-11-18,16.34,Mother,College Degree,Father,College Degree,"$61,000-$80,000",College Degree,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,61,
AE-241,M,2010-06-23,2011-11-18,16.87,Mother,College Degree,Father,High School Diploma ,"$81,000-$100,000",College Degree,0,0,0,2,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,2,0,0,1,2,2,1,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,
AE-242,F,2010-04-07,2011-11-21,19.5,Nanny,High School Diploma,Mother,Graduate Degree,"$61,000-$80,000",Graduate Degree,1,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,1,1,0,2,0,2,1,2,2,1,1,1,1,2,1,1,1,1,0,1,1,1,2,1,0,2,1,1,2,2,0,1,1,1,0,1,1,2,1,1,2,2,1,2,1,0,2,2,1,1,0,1,1,2,0,1,0,1,1,0,0,0,2,0,0,0,2,1,1,0,0,0,0,95,
AE-243,F,2010-03-25,2011-11-28,20.15,Mother,Graduate Degree,Father,Graduate Degree,"Above $150,000",Graduate Degree,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,1,0,1,1,1,2,0,0,1,0,2,2,2,0,0,0,2,2,2,0,2,0,2,0,2,0,0,2,2,2,2,2,2,0,2,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,95,
AE-244,F,2010-03-21,2011-11-28,20.28,Mother/Father,College Degree,Daycare,,"Above $150,000",College Degree,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,0,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,2,1,2,1,2,1,2,1,1,1,1,2,2,1,155,
AE-245,M,2009-10-27,2011-11-29,25.08,Mother,Graduate Degree,Father,High School Diploma,,Graduate Degree,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,168,
AE-246,M,2010-04-04,2011-12-01,19.92,Nanny,High School Diploma,Mother/Father,Graduate Degree,"Above $150,000",,2,2,2,2,2,2,2,2,1,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,2,1,1,1,0,2,1,2,2,2,2,2,1,2,0,0,2,2,2,2,2,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,107,
AE-247,M,2010-04-04,2011-12-01,19.92,Nanny,High School Diploma,"Mother, Father",Graduate Degree,"Above $150,000",,2,2,2,2,2,2,2,2,1,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,2,1,1,1,0,2,1,2,2,2,1,2,2,2,0,0,1,2,2,1,2,2,0,0,1,0,0,1,1,2,1,1,2,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,108,
AE-248,M,2010-05-02,2011-12-07,19.2,"Mother, Nanny",Some high school,Mother,Graduate Degree,"Above $150,000",Graduate Degree,2,0,0,2,0,1,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,1,0,2,2,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,41,
AE-249,M,2009-12-24,2011-12-08,23.47,Mother,College Degree,Father,College Degree,"$81,000-$100,000",College Degree,1,2,2,2,1,2,2,2,1,1,2,1,2,1,0,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,2,1,1,2,2,1,0,0,2,2,1,1,2,2,0,2,2,1,1,1,2,1,2,1,1,1,1,2,0,2,1,1,2,1,1,1,1,0,2,2,0,2,2,2,0,108,
AE-250,F,2010-05-04,2011-12-13,19.33,Mother,Graduate Degree,Father,College Degree,"$121,000-$150,000",Graduate Degree,2,0,0,2,2,2,1,0,1,1,2,1,2,2,1,1,1,1,2,2,0,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,2,1,1,2,0,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,97,
AE-251,F,2009-12-30,2011-12-15,23.51,Mother,College Degree,Father,College Degree,N/A,College Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,173,
AE-252,,,2011-12-15,19,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Only paper in packet was consent form
AE-253,M,2010-01-30,2012-03-02,25.05,Grandmother/father,High School Diploma,Nanny,High School Diploma,"$61,000-$80,000",,2,1,0,2,2,2,2,1,2,2,2,1,2,2,0,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,0,2,1,2,0,1,2,2,2,2,2,2,0,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,1,1,133,
AE-254,F,2010-03-05,2012-03-02,23.93,N/A,N/A,N/A,N/A,N/A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDI not filled out 
AE-255,M,2010-02-08,2012-03-06,24.89,Mother,Graduate Degree,Other: None,N/A,"$25,000-$40,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,168,
AE-256,F,2010-08-13,2012-03-07,18.81,Father,Some high school,Mother,High School Diploma,"$41,000-$60,000",High School Diploma,2,2,2,1,2,2,2,2,2,1,2,0,2,2,0,2,1,1,2,2,0,2,1,2,0,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,0,2,1,2,2,2,0,1,0,2,0,2,2,2,2,1,2,2,0,1,1,0,2,0,1,2,0,2,2,2,2,2,0,2,2,0,0,1,0,1,0,1,2,0,0,0,2,2,0,119,
AE-257,M,2010-08-18,2012-03-07,18.64,Mother,College Degree,Father,Graduate Degree,"$81,000-$100,000",College Degree,2,2,0,2,2,2,2,2,2,2,2,0,2,2,1,2,0,2,2,2,0,2,1,2,2,2,2,0,2,2,1,1,0,1,2,0,2,2,0,2,0,2,1,0,2,2,0,1,0,2,0,0,2,2,2,0,2,0,0,2,1,0,0,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,1,0,2,0,0,93,
AE-258,F,2010-08-07,2012-03-09,19.07,Mother,College Degree,Father,College Degree,"$25,000-$40,000",College Degree,2,1,2,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,0,2,2,2,1,2,2,0,2,2,2,0,1,1,1,2,1,1,0,0,0,2,2,1,2,1,1,1,0,2,0,0,0,2,2,0,2,2,0,2,1,0,2,2,2,1,0,1,1,1,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,93,
AE-259,M,2010-07-28,2012-03-12,19.5,Father,College Degree,Mother,Graduate Degree,,Graduate Degree,0,2,2,2,0,1,0,1,1,0,2,1,2,2,1,1,2,1,2,2,0,2,1,2,2,2,2,1,2,1,1,0,0,1,1,2,2,1,0,1,0,1,0,1,1,2,0,0,1,1,0,0,2,2,1,1,2,2,1,2,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,82,
AE-260,F,2010-08-31,2012-03-13,18.41,Mother,College Degree,Father,College Degree,"$121,000-$150,000",College Degree,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,0,1,1,2,0,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,0,1,1,0,1,1,2,1,2,2,1,1,1,2,0,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,0,0,1,1,1,2,2,1,1,1,1,1,1,115,
AE-261,F,2010-09-02,2012-03-16,18.44,"Mother, Father",Graduate Degree,Daycare,N/A,"$61,000-$80,000",Graduate Degree,0,0,1,2,1,2,2,1,1,0,2,1,2,2,0,0,0,0,1,1,0,1,1,1,1,2,1,0,1,1,1,0,0,1,0,0,2,2,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,2,1,1,2,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,56,
AE-262,F,2010-07-15,2012-03-19,20.15,Mother,"Graduate Degree, Other: J.D.",Father,College Degree,"Above $150,000",Graduate Degree,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,0,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,1,1,144,
AE-263,M,2010-08-07,2012-03-20,19.43,Mother,College Degree,Father,Graduate Degree,"$121,000-$150,000",College Degree,2,2,2,2,2,2,1,1,2,1,2,2,2,2,0,2,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,1,2,1,2,2,2,2,2,2,2,0,2,2,2,0,1,2,2,2,1,2,2,0,2,1,2,1,1,2,1,1,2,2,1,1,2,0,2,1,2,1,1,2,0,1,1,1,0,1,0,2,1,1,131,
AE-264,M,2010-09-06,2012-03-21,18.48,"Mother, Father, Grandmother/father","High School Diploma, Other: in college",Other: Aunt,High School Diploma,"Less than $25,000",High School Diploma,2,2,0,2,2,2,2,2,0,0,2,0,2,0,0,0,0,2,2,0,0,1,0,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,2,1,0,2,2,0,2,0,0,1,2,1,1,1,2,0,0,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,68,
AE-265,F,2010-08-31,2012-04-03,19.1,Mother,High School Diploma,Grandmother/father,High School Diploma,"Less than $25,000",High School Diploma,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,0,2,1,1,0,2,0,0,0,2,2,2,2,2,2,2,2,0,1,1,0,2,1,1,1,2,1,2,0,2,1,1,1,0,2,2,2,0,2,0,2,1,2,0,1,135,
AE-266,M,2010-07-30,2012-04-04,20.19,Mother,College Degree,Father,College Degree,"Above $150,000",College Degree,0,2,1,2,2,2,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,0,1,1,2,1,1,2,1,1,0,1,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,2,2,0,2,2,0,0,0,2,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,57,
AE-267,F,2010-08-18,2012-04-04,19.56,Mother,College Degree,Father,Graduate Degree,"$121,000-$150,000",College Degree,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,158,
AE-268,,,2012-04-18,19,Mother,College Degree,Father,Graduate Degree,"Above $150,000",College Degree,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,2,2,1,0,0,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,0,152,No contact sheet
AE-269,F,2010-08-02,2012-04-06,20.15,Mother,Graduate Degree,Father,Graduate Degree,"Above $150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,1,2,1,2,157,
AE-270,M,2010-08-16,2012-04-10,19.82,Mother,Graduate Degree,Father,College Degree,"$61,000-$80,000",Graduate Degree,2,1,2,2,2,1,2,1,1,1,2,1,2,2,1,2,1,1,2,0,1,2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,0,0,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,110,
AE-271,F,2010-08-28,2012-04-13,19.53,Mother,College Degreee,Father,College Degree,"$81,000-$100,000",College Degree,1,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,1,1,1,2,0,1,1,2,1,2,2,1,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,2,0,0,2,2,2,2,2,2,0,1,1,0,2,2,1,1,1,2,1,1,1,0,0,2,0,1,0,0,1,0,2,0,0,0,1,1,1,1,0,97,
AE-272,F,2010-09-27,2012-04-16,18.64,"Mother, Father",College Degree,"Mother, Father",College Degree,"$101,000-$120,000",College Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,171,
AE-273,M,2010-09-03,2012-04-17,19.46,Mother,Graduate Degree,Father,College Degree,"$121,000-$150,000",Graduate Degree,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,147,
