Subject,Lang,Lang2,Com30AL,Pro30AL,Com30Eng,Pro30Eng,ComLongerAL,ProLongerAL,ComLongerEng,ProLongerEng,AgeAtEngCDI,gender,mumlang,dadlang,EngExp,lang_exp1,lang_exp2,MumEd,DadEd,NumberSibs,AL30_aeroplane,AL30_ball,AL30_bed,AL30_big,AL30_book,AL30_car,AL30_chair,AL30_cold,AL30_cup,AL30_dirty,AL30_door,AL30_elephant,AL30_fall,AL30_fish,AL30_flower,AL30_hot,AL30_lion,AL30_milk,AL30_mummy,AL30_nose,AL30_play,AL30_scissors,AL30_shoes,AL30_sky,AL30_soap,AL30_sock,AL30_table,AL30_tree,AL30_what,AL30_where,Eng30_aeroplane,Eng30_ball,Eng30_bed,Eng30_big,Eng30_book,Eng30_car,Eng30_chair,Eng30_cold,Eng30_cup,Eng30_dirty,Eng30_door,Eng30_elephant,Eng30_fall,Eng30_fish,Eng30_flower,Eng30_hot,Eng30_lion,Eng30_milk,Eng30_mummy,Eng30_nose,Eng30_play,Eng30_scissors,Eng30_shoes,Eng30_sky,Eng30_soap,Eng30_sock,Eng30_table,Eng30_tree,Eng30_what,Eng30_where,Eng_aeroplane,Eng_all,Eng_arm,Eng_aunt,Eng_back,Eng_ball,Eng_balloon,Eng_bed,Eng_bib,Eng_big,Eng_block,Eng_book,Eng_bowl,Eng_broom,Eng_brush,Eng_butter,Eng_cake,Eng_call,Eng_car,Eng_carry,Eng_catch,Eng_cereal,Eng_chair,Eng_clean,Eng_cocksound,Eng_cold,Eng_cup,Eng_dinner,Eng_dirty,Eng_donkey,Eng_door,Eng_drop,Eng_elephant,Eng_fall,Eng_fast,Eng_finish,Eng_fish,Eng_flower,Eng_glass,Eng_go,Eng_goodbye,Eng_goose,Eng_happy,Eng_her,Eng_hot,Eng_I,Eng_in,Eng_jacket,Eng_key,Eng_kitten,Eng_lamp,Eng_light,Eng_lion,Eng_meat,Eng_milk,Eng_money,Eng_mouth,Eng_mummy,Eng_nap,Eng_nose,Eng_not,Eng_now,Eng_old,Eng_other,Eng_outside,Eng_peekaboo,Eng_pen,Eng_penguin,Eng_pig,Eng_play,Eng_scissors,Eng_shoes,Eng_sky,Eng_soap,Eng_sock,Eng_soft,Eng_some,Eng_spectacles,Eng_splash,Eng_squirrel,Eng_swim,Eng_swing,Eng_table,Eng_tea,Eng_there,Eng_tickle,Eng_today,Eng_toe,Eng_tomorrow,Eng_tree,Eng_walk,Eng_wall,Eng_wantto,Eng_watch,Eng_wet,Eng_what,Eng_where,Eng_why,Eng_yes,Eng_zip,AL_CDI_Length
164,Italian,Italia,30,28,30,29,372,248,94,75,24.3,1,1,1,29.67,English;29.67;,Italian;70.33;,7,7,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,0,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,0,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,0,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,0,2,2,2,1,2,0,413
176,Italian,Italia,22,16,23,15,240,119,49,27,23.8,1,1,1,67.85,English;67.85;,Italian;32.15;,7,7,0,2,2,2,2,2,1,2,0,0,2,2,2,0,1,1,2,2,2,2,2,2,0,1,1,1,0,2,0,0,0,0,2,2,0,2,2,1,0,1,0,1,2,0,2,2,2,2,1,1,2,1,0,2,2,1,2,2,2,0,1,0,0,1,0,0,2,2,2,2,0,0,2,1,0,1,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,2,2,0,2,0,0,2,0,2,0,0,1,1,0,0,1,2,0,1,2,2,1,1,2,0,0,0,0,0,0,0,2,2,1,0,2,2,1,2,0,0,0,0,2,1,2,2,0,0,2,0,2,0,2,1,0,1,1,0,0,1,0,0,0,413
193,Italian,Italia,17,1,30,5,142,13,96,9,24.5,2,2,1,92.09,English;92.09;,Italian;7.91;,7,6,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,2,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,413
197,Italian,Italia,30,25,17,6,384,216,41,11,24.8,1,1,1,51.78,English;51.78;,Italian;48.22;,7,7,0,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,0,0,1,2,0,0,0,0,1,1,0,2,1,0,1,1,2,1,1,0,2,2,0,1,1,0,0,0,1,1,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0,2,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,2,1,1,0,0,0,0,1,1,0,1,2,1,0,2,2,0,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,413
216,Italian,Italia,29,18,25,9,325,201,64,16,23.9,1,1,1,24.33,English;24.33;,Italian;75.67;,7,7,0,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,0,2,2,1,1,2,2,1,1,1,1,1,2,0,1,0,1,2,1,2,1,1,0,1,2,0,1,1,0,2,1,2,1,0,0,0,2,1,1,0,1,0,2,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,1,1,1,0,2,0,1,1,1,0,0,2,2,0,2,0,1,0,0,1,1,0,0,1,2,0,1,2,1,2,1,1,0,1,1,0,1,2,1,1,2,1,0,1,2,0,1,1,0,0,2,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,2,1,1,1,0,413
295,Italian,Italia,30,2,18,5,341,23,45,7,23.5,2,1,1,69.55,English;69.55;,Italian;30.45;,7,6,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,2,1,0,1,0,1,2,0,1,0,0,1,0,2,1,1,0,1,0,1,1,1,0,0,0,2,0,0,0,0,2,0,1,1,0,1,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,1,0,2,0,1,1,1,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,413
356,Italian,Italia,30,8,30,24,337,75,90,40,24.2,1,1,2,53.63,English;53.63;,Italian;46.37;,7,7,0,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,1,0,1,2,1,2,1,1,1,2,2,1,2,1,1,2,0,2,1,2,2,2,1,2,2,1,1,2,1,2,1,2,1,1,1,1,2,1,0,2,1,2,1,2,2,1,2,1,0,1,1,2,1,2,2,2,2,1,2,1,1,2,1,0,1,1,1,2,1,2,2,0,0,0,1,0,2,2,1,2,1,2,1,1,0,1,1,413
421,Italian,Italia,29,29,29,26,376,338,94,74,23.3,2,1,2,26.7,English;26.70;,Italian;73.30;,7,7,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,0,2,2,0,2,1,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,1,2,0,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,2,2,413
446,Italian,Italia,30,15,30,28,371,98,92,64,23.4,2,1,2,25.68,English;25.68;,Italian;74.32;,6,4,1,2,2,2,1,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,0,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,0,2,0,2,0,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,0,2,0,1,0,2,2,1,2,1,2,1,2,2,2,0,413
452,Italian,Italia,30,2,30,2,410,23,100,5,23.9,2,1,1,25,English;25.00;,Italian;75.00;,4,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,413
486,Italian,Italia,12,1,21,1,75,3,52,3,23.7,2,1,2,58.33,English;58.33;,Italian;41.67;,7,4,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,2,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,2,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,2,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,413
577,Italian,Italia,19,0,17,0,153,1,33,0,24,2,1,2,72.29,English;72.29;,Italian;27.71;,7,4,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,413
690,Italian,Italia,17,3,30,30,168,37,100,92,23.8,1,1,2,62.89,English;62.89;,Italian;37.11;,6,6,1,0,1,1,0,2,1,1,0,0,0,1,1,0,1,1,0,1,2,2,1,1,0,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,413
738,Italian,Italia,30,19,28,26,289,129,87,63,23.7,1,1,2,56.91,English;56.91;,Italian;43.09;,7,7,0,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,0,1,2,2,1,0,2,2,1,2,1,2,1,2,1,0,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,2,1,2,2,1,2,2,1,1,2,2,0,2,1,2,2,2,2,2,1,1,2,2,0,2,1,2,2,2,2,2,2,0,2,2,1,1,2,2,2,0,2,2,2,2,1,0,2,2,1,0,2,2,1,2,2,1,2,0,2,2,1,2,2,2,0,1,0,2,0,413
739,Italian,Italia,27,2,30,19,306,22,100,40,23.7,1,1,2,77.59,English;77.59;,Italian;22.41;,7,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,0,0,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,413
740,Italian,Italia,7,1,11,6,68,20,17,9,24.6,2,1,1,1.1,English;1.10;,Italian;98.90;,6,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,2,2,0,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,413
830,Italian,Italia,30,29,30,13,412,295,100,23,23.9,1,1,1,25.82,English;25.82;,Italian;74.18;,7,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,413
869,Italian,Italia,23,13,29,23,244,95,86,49,23.5,1,2,1,0,English;0.00;,Italian;100.00;,6,4,1,2,2,2,2,2,0,1,2,0,0,1,2,1,1,2,2,2,2,2,2,1,0,1,0,0,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,0,1,2,2,2,2,1,1,1,2,2,1,2,2,2,0,2,1,2,1,0,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,2,1,1,2,1,2,2,2,1,2,2,0,1,0,2,0,1,1,2,1,1,2,1,1,2,2,2,2,1,2,0,2,1,0,2,1,2,1,2,2,1,2,0,1,2,1,0,2,0,0,2,2,2,2,0,1,0,1,0,2,2,1,2,1,2,2,1,1,2,1,413
955,Italian,Italia,25,1,25,20,192,23,64,44,23.7,2,1,2,58.91,English;58.91;,Italian;41.09;,7,6,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,1,1,2,2,0,2,1,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,1,0,2,0,1,1,2,1,2,2,2,0,1,0,0,2,0,0,0,2,0,1,1,0,0,2,2,2,2,0,2,2,2,1,0,2,0,2,0,0,2,0,2,2,2,2,2,2,0,1,2,0,2,0,2,0,1,2,2,0,0,0,2,0,2,0,1,2,1,2,1,1,0,2,2,1,2,0,2,1,0,2,0,1,1,0,2,2,1,1,0,1,2,0,2,1,0,0,0,1,2,0,2,2,2,2,2,0,2,1,413
1057,Italian,Italia,30,17,27,25,317,124,68,52,23.7,2,1,1,31.85,English;31.85;,Italian;68.15;,7,7,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,2,1,2,1,2,2,2,2,0,0,2,2,2,2,2,0,2,1,1,1,0,2,2,2,0,2,0,2,0,2,2,2,2,2,1,2,1,2,2,2,1,2,2,0,2,2,0,1,0,2,0,2,2,1,0,2,0,2,0,2,0,2,2,0,2,0,0,0,0,2,2,0,2,2,2,0,2,0,0,2,1,0,0,2,2,1,0,1,2,0,1,0,1,0,2,2,0,1,1,2,1,2,0,2,2,413
1066,Italian,Italia,28,5,29,9,325,62,78,17,23.8,2,1,1,44.15,English;44.15;,Italian;55.85;,6,4,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0,0,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,0,2,1,1,1,1,1,1,1,0,1,1,1,2,1,1,0,2,1,0,1,0,2,0,2,1,1,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,1,0,1,2,0,0,0,1,1,1,1,1,1,0,1,1,0,2,1,1,2,1,1,0,1,0,1,1,2,1,0,2,1,1,2,1,0,2,1,1,1,1,0,2,2,1,0,1,2,1,1,1,1,1,0,1,0,1,1,1,0,2,1,413
1067,Italian,Italia,26,8,30,4,283,61,79,9,23.8,2,1,1,46.75,English;46.75;,Italian;53.25;,6,4,1,1,2,2,0,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,0,2,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,2,0,2,1,1,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,0,1,2,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,2,1,1,0,1,0,1,1,2,1,0,1,1,1,2,1,1,1,1,1,1,2,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,2,1,413
1120,Italian,Italia,30,30,19,19,339,339,43,43,23.8,1,1,1,30.17,English;30.17;,Italian;69.83;,6,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,0,0,2,2,0,2,2,2,2,2,2,2,2,0,2,0,0,2,2,2,2,2,2,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,2,2,2,2,2,2,2,0,2,0,2,0,0,2,0,0,2,0,2,0,0,2,0,2,2,2,0,0,2,2,2,2,2,2,0,2,0,0,2,0,0,2,0,0,0,0,2,2,0,2,0,0,0,2,0,0,0,2,0,2,2,0,2,0,413
1124,Italian,Italia,10,1,27,16,77,16,62,33,24.1,2,2,1,68.97,English;68.97;,Italian;31.03;,7,7,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,2,2,1,2,1,1,2,1,0,2,2,2,1,2,2,2,1,0,2,1,1,2,1,2,2,1,1,0,1,0,2,2,2,2,1,0,0,2,1,0,0,0,0,0,2,1,1,2,1,1,0,2,1,1,1,0,2,0,1,0,1,0,2,2,0,1,2,2,2,0,2,0,2,0,0,0,0,2,1,0,2,0,2,2,0,2,1,1,0,0,2,0,2,1,2,1,0,2,1,1,2,1,0,0,2,1,0,0,1,2,2,1,0,2,0,2,1,0,1,0,1,2,1,0,2,0,413
1142,Italian,Italia,29,0,28,0,238,0,69,0,24,2,2,1,94.43,English;94.43;,Italian;5.57;,6,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,413
1151,Italian,Italia,29,5,25,11,313,63,67,20,23.5,2,1,2,25.31,English;25.31;,Italian;74.69;,6,6,1,1,2,1,1,1,1,1,1,0,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,0,1,1,1,1,2,1,1,1,1,2,2,2,0,2,0,0,2,1,1,0,1,2,1,0,0,1,2,1,1,1,2,0,2,0,0,0,0,2,1,2,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,2,1,0,2,2,0,0,0,1,1,1,1,2,0,0,0,1,0,1,0,2,2,1,2,1,1,0,1,2,1,1,1,2,2,0,2,0,0,2,1,1,0,1,1,1,0,1,0,2,1,0,1,0,1,1,0,1,0,1,0,1,0,2,1,413
1156,Italian,Italia,30,17,27,8,379,150,69,17,23.6,1,1,1,34.63,English;34.63;,Italian;65.37;,7,7,0,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,0,1,2,1,0,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,0,1,1,0,1,0,0,2,1,1,1,1,0,2,2,0,2,0,1,0,2,0,1,1,1,0,2,1,0,1,1,1,2,1,1,0,0,1,2,1,0,1,2,1,1,1,1,0,0,1,2,0,0,2,1,0,2,0,1,2,0,1,1,1,0,0,0,1,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,0,2,0,1,1,0,1,2,1,1,1,0,0,1,0,1,1,1,0,413
1182,Italian,Italia,29,21,21,16,343,177,45,28,23.5,2,1,2,18.03,English;18.03;,Italian;81.97;,6,6,0,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0,2,2,1,1,2,2,2,1,1,0,2,2,0,2,0,2,0,2,2,2,2,0,2,0,0,0,2,1,2,0,2,0,0,1,0,2,1,1,0,1,0,2,0,0,0,1,1,0,2,0,0,2,2,0,0,1,1,0,0,0,2,0,2,0,1,2,2,0,0,2,2,0,2,0,2,0,0,0,2,0,0,2,0,0,2,0,2,2,0,2,0,0,0,0,0,1,1,0,2,2,0,2,0,0,0,0,0,0,1,0,1,0,2,1,2,1,0,0,0,1,0,0,0,2,1,2,0,0,2,0,413
1184,Italian,Italia,26,18,20,10,261,166,36,22,23.8,2,1,1,40.43,English;40.43;,Italian;59.57;,7,4,0,2,2,2,0,2,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,0,2,0,0,2,1,1,2,2,2,2,0,0,1,2,1,2,1,0,1,1,0,1,1,2,1,0,2,2,0,0,2,2,0,0,1,1,0,2,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,1,1,0,2,2,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,2,2,1,2,0,2,0,2,0,2,2,0,1,0,0,2,2,0,0,0,0,0,0,2,0,0,1,0,0,2,0,2,0,1,0,0,0,0,0,0,2,0,2,0,413
1188,Italian,Italia,23,6,30,26,239,61,99,62,23.5,1,1,2,60.07,English;60.07;,Italian;39.93;,6,6,0,1,2,1,0,1,1,1,1,0,0,1,1,0,1,2,1,1,2,2,2,1,0,1,1,0,2,1,0,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,0,2,1,1,2,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,1,413
1320,Italian,Italia,5,3,29,27,38,30,99,84,24.4,2,2,1,93.53,English;93.53;,Italian;6.47;,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,413
72,Spanish,Spanis,20,10,8,8,204,117,17,15,23.6,1,1,1,57.14,English;57.14;,Spanish;42.86;,6,6,0,2,1,1,0,1,2,0,2,0,2,2,1,0,0,1,2,1,2,2,1,1,0,1,0,2,1,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,0,0,2,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,591
89,Spanish,Spanis,15,7,17,6,154,49,34,12,23.7,2,1,1,59.52,English;59.52;,Spanish;40.48;,7,7,0,0,1,0,0,1,1,0,0,0,1,2,1,0,2,0,0,1,2,2,1,0,0,2,0,2,2,0,0,0,1,2,2,1,0,2,2,1,0,1,1,1,0,0,0,0,2,1,1,2,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,2,1,1,0,0,0,2,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,591
